time,L_arm_shoulder_pitch_joint,L_arm_shoulder_roll_joint,L_arm_shoulder_yaw_joint,L_arm_elbow_joint,L_leg_hip_yaw_joint,L_leg_hip_roll_joint,L_leg_hip_pitch_joint,L_leg_knee_joint,L_leg_ankle_joint,R_arm_shoulder_pitch_joint,R_arm_shoulder_roll_joint,R_arm_shoulder_yaw_joint,R_arm_elbow_joint,R_leg_hip_yaw_joint,R_leg_hip_roll_joint,R_leg_hip_pitch_joint,R_leg_knee_joint,R_leg_ankle_joint
16.4543,-0.663964,0.013209,-0.687845,-0.574173,0.005984,-0.432231,-0.068841,0.475173,-0.342427,0.356680,-0.267932,0.002240,-0.461816,0.006737,-0.158525,-1.010514,1.078499,-0.079397
16.4876,-0.678358,0.012128,-0.686777,-0.612760,0.013922,-0.424104,-0.033372,0.480610,-0.362811,0.354244,-0.270236,0.014152,-0.454539,0.055249,-0.130738,-0.962824,0.846216,-0.052450
16.5210,-0.674497,0.012238,-0.672200,-0.646067,0.010889,-0.426116,0.006045,0.476796,-0.370949,0.336748,-0.282074,0.033089,-0.451112,0.093963,-0.107830,-0.909109,0.644888,-0.045862
16.5544,-0.662458,0.012718,-0.664044,-0.659314,0.017658,-0.424328,0.032453,0.508344,-0.385241,0.312841,-0.287486,0.048273,-0.454826,0.129079,-0.091617,-0.868673,0.535210,-0.034794
16.5878,-0.641853,0.011417,-0.660406,-0.660484,0.009717,-0.403474,0.028411,0.596750,-0.403070,0.287948,-0.296410,0.057194,-0.462819,0.147371,-0.120579,-0.876327,0.600191,-0.062155
16.6211,-0.614264,0.012920,-0.662805,-0.647400,0.005895,-0.383911,0.021471,0.716816,-0.392408,0.262608,-0.302078,0.064314,-0.470469,0.159020,-0.199398,-0.882611,0.705148,-0.083167
16.6545,-0.563602,0.017564,-0.658119,-0.614994,0.041581,-0.394471,0.002489,0.877081,-0.341978,0.230330,-0.300002,0.067415,-0.478468,0.136816,-0.192039,-0.902974,0.845995,-0.107702
16.6879,-0.494465,0.025391,-0.666335,-0.509455,0.099207,-0.341787,-0.091684,1.172390,-0.277492,0.196099,-0.252716,0.060269,-0.486062,0.153805,-0.138685,-0.897187,1.002751,-0.202725
16.7213,-0.460442,0.040900,-0.660783,-0.362548,0.177563,-0.299875,-0.281848,1.518518,-0.222677,0.142007,-0.210242,0.057372,-0.519396,0.166808,-0.066405,-0.905249,1.094284,-0.271923
16.7546,-0.443618,0.099533,-0.633324,-0.265259,0.265597,-0.269888,-0.510430,1.788748,-0.207546,0.060520,-0.172811,0.073866,-0.584280,0.181428,0.003697,-0.905052,1.089061,-0.297094
16.7880,-0.382745,0.176743,-0.627818,-0.226372,0.312711,-0.234897,-0.683585,1.938715,-0.270667,-0.016445,-0.155876,0.117316,-0.639845,0.192755,0.053890,-0.864174,1.080105,-0.340574
16.8214,-0.300660,0.252288,-0.588844,-0.205119,0.327860,-0.223268,-0.808301,1.994914,-0.296847,-0.086691,-0.148114,0.144540,-0.670239,0.192452,0.095835,-0.787695,1.062006,-0.375502
16.8548,-0.205165,0.315925,-0.504418,-0.209978,0.321204,-0.233306,-0.900156,1.971088,-0.298609,-0.147666,-0.151247,0.159537,-0.698157,0.169181,0.132519,-0.686424,1.026354,-0.407562
16.8881,-0.097039,0.374650,-0.384225,-0.253707,0.322942,-0.232192,-0.953011,1.888634,-0.295611,-0.192981,-0.156701,0.149392,-0.727112,0.138864,0.185117,-0.554888,0.962796,-0.435257
16.9215,0.004989,0.421297,-0.243940,-0.308117,0.323373,-0.240227,-0.998828,1.760762,-0.291070,-0.232520,-0.174049,0.151281,-0.761985,0.103039,0.231874,-0.438220,0.901786,-0.457353
16.9549,0.093396,0.453978,-0.125273,-0.359567,0.317808,-0.260777,-1.020583,1.581769,-0.270586,-0.277490,-0.196868,0.161503,-0.783685,0.067564,0.263446,-0.336489,0.838187,-0.467082
16.9883,0.167497,0.482486,-0.038282,-0.399955,0.328935,-0.303900,-1.003848,1.349388,-0.246836,-0.316764,-0.211494,0.166690,-0.801280,0.032703,0.305320,-0.224329,0.749828,-0.469445
17.0216,0.229481,0.501136,0.029600,-0.426048,0.340338,-0.402451,-0.938162,1.071259,-0.225351,-0.346038,-0.226928,0.165702,-0.812567,-0.006813,0.333636,-0.113283,0.662107,-0.468684
17.0550,0.246254,0.540515,0.046220,-0.416415,0.365981,-0.527361,-1.010102,1.037952,-0.286922,-0.350186,-0.233939,0.162830,-0.825637,-0.019497,0.378075,-0.062466,0.695146,-0.524502
17.0884,0.266414,0.561612,0.073757,-0.407076,0.344830,-0.629944,-1.052594,0.978263,-0.310629,-0.359058,-0.242022,0.159230,-0.838754,-0.052099,0.398171,-0.017420,0.710053,-0.551842
17.1218,0.290705,0.495676,0.131591,-0.414572,0.245972,-0.626747,-0.814583,0.432909,-0.105600,-0.378405,-0.282924,0.159175,-0.848579,-0.127767,0.387562,0.028610,0.604450,-0.472215
17.1551,0.286352,0.464997,0.141701,-0.385713,0.245999,-0.602097,-0.657993,0.244844,0.005665,-0.341140,-0.291442,0.144140,-0.859323,-0.180439,0.376384,0.070725,0.632853,-0.450646
17.1885,0.266311,0.434467,0.140843,-0.367500,0.230819,-0.582121,-0.616624,0.250117,-0.007120,-0.306374,-0.303574,0.141080,-0.856903,-0.234320,0.359437,0.059591,0.735412,-0.425773
17.2219,0.248612,0.389577,0.114512,-0.345583,0.220920,-0.556019,-0.541841,0.290704,-0.031623,-0.234782,-0.311480,0.128855,-0.841644,-0.306435,0.316536,0.039686,0.900437,-0.332637
17.2553,0.224096,0.333783,0.046700,-0.321829,0.221024,-0.543585,-0.433362,0.350225,-0.099228,-0.135264,-0.324377,0.123321,-0.810062,-0.351381,0.226650,-0.039586,1.144883,-0.243085
17.2887,0.166073,0.268641,-0.027625,-0.310371,0.199890,-0.564910,-0.347458,0.369717,-0.158720,-0.069265,-0.348996,0.122516,-0.753781,-0.353119,0.122457,-0.234957,1.455757,-0.158356
17.3220,0.085903,0.244470,-0.072370,-0.335001,0.172562,-0.559264,-0.319957,0.339192,-0.173993,-0.033263,-0.338271,0.115312,-0.698937,-0.285736,0.073062,-0.450770,1.676954,-0.100570
17.3554,-0.012314,0.245569,-0.145183,-0.358203,0.155819,-0.532349,-0.286343,0.258329,-0.159465,-0.003858,-0.307882,0.103539,-0.641444,-0.186087,0.056682,-0.649999,1.815632,-0.097683
17.3888,-0.118889,0.233614,-0.234050,-0.377073,0.135502,-0.487639,-0.232083,0.183893,-0.141274,0.049685,-0.278658,0.075533,-0.592778,-0.115617,0.037250,-0.802130,1.884537,-0.084013
17.4222,-0.207019,0.202560,-0.317251,-0.401507,0.111930,-0.487960,-0.189922,0.211883,-0.175248,0.117429,-0.281959,0.062990,-0.561506,-0.099655,-0.005160,-0.905875,1.903802,-0.099741
17.4555,-0.302422,0.164947,-0.415176,-0.423716,0.094139,-0.485973,-0.164504,0.268256,-0.219411,0.185943,-0.276106,0.056303,-0.530816,-0.079344,-0.049437,-0.983683,1.865015,-0.112013
17.4889,-0.392258,0.119297,-0.492408,-0.448064,0.078092,-0.475692,-0.152284,0.339370,-0.264990,0.246831,-0.264458,0.055766,-0.507606,-0.054994,-0.102308,-1.028889,1.766354,-0.136297
17.5223,-0.481536,0.074174,-0.573776,-0.465551,0.071812,-0.455458,-0.146331,0.416544,-0.323527,0.297417,-0.246758,0.072605,-0.486165,-0.037619,-0.126432,-1.045444,1.615757,-0.150059
17.5557,-0.564312,0.022717,-0.614841,-0.471148,0.058967,-0.436109,-0.137158,0.467465,-0.368067,0.324955,-0.234780,0.093771,-0.455339,-0.032401,-0.136340,-1.045796,1.425557,-0.145826
17.5890,-0.615339,0.009670,-0.611409,-0.521109,0.039555,-0.423554,-0.127839,0.477235,-0.376751,0.317645,-0.233793,0.142201,-0.418537,-0.021991,-0.136732,-1.043648,1.197148,-0.116280
17.6224,-0.649970,0.003250,-0.593191,-0.576372,0.025863,-0.412127,-0.104020,0.467668,-0.381713,0.300703,-0.237736,0.174767,-0.397125,-0.001504,-0.124224,-1.013345,0.938961,-0.077846
17.6558,-0.674682,0.000276,-0.568310,-0.619129,0.016237,-0.420265,-0.073739,0.446514,-0.387920,0.274880,-0.247602,0.195561,-0.389128,0.023816,-0.085733,-0.974644,0.694929,-0.041388
17.6892,-0.682331,0.000317,-0.542337,-0.642442,0.015404,-0.421696,-0.034560,0.446825,-0.408859,0.245164,-0.255808,0.216000,-0.379503,0.052233,-0.067318,-0.919281,0.511367,-0.025907
17.7225,-0.682590,0.000001,-0.532391,-0.650329,0.006037,-0.419947,-0.035340,0.518897,-0.436005,0.219339,-0.279027,0.224340,-0.389064,0.064666,-0.070498,-0.947905,0.549279,-0.049510
17.7559,-0.671376,0.000000,-0.523259,-0.643267,0.006649,-0.397050,-0.038852,0.611604,-0.454785,0.187934,-0.286054,0.226498,-0.400026,0.084769,-0.101041,-0.949937,0.636761,-0.072048
17.7893,-0.641901,0.002489,-0.514966,-0.616825,0.016213,-0.370094,-0.036152,0.728045,-0.464816,0.156619,-0.282849,0.215033,-0.411312,0.100843,-0.160092,-0.944893,0.740636,-0.119746
17.8227,-0.595334,0.011935,-0.514527,-0.572722,0.061018,-0.377556,-0.033371,0.877136,-0.434009,0.123553,-0.276253,0.192409,-0.422695,0.091170,-0.154056,-0.957489,0.878448,-0.145575
17.8560,-0.537931,0.027606,-0.533438,-0.512736,0.111931,-0.347690,-0.065298,1.084935,-0.353926,0.095617,-0.263564,0.168796,-0.436540,0.098536,-0.131725,-0.945389,1.017784,-0.217669
17.8894,-0.474062,0.048904,-0.574706,-0.367750,0.171179,-0.277351,-0.207253,1.414083,-0.279173,0.062195,-0.208487,0.150613,-0.467344,0.123723,-0.060058,-0.896691,1.098099,-0.304001
17.9228,-0.461174,0.100349,-0.582426,-0.274046,0.235003,-0.234680,-0.437573,1.697738,-0.196947,-0.004392,-0.177439,0.144430,-0.529866,0.139339,0.006134,-0.880092,1.080677,-0.327557
17.9562,-0.415319,0.158214,-0.559163,-0.247494,0.256807,-0.213399,-0.607467,1.863982,-0.242510,-0.065852,-0.176805,0.159902,-0.582299,0.134491,0.052144,-0.845165,1.078488,-0.368748
17.9895,-0.333967,0.233460,-0.489703,-0.254574,0.284079,-0.190298,-0.739687,1.947515,-0.282908,-0.126102,-0.171708,0.178989,-0.615184,0.141842,0.095455,-0.780579,1.070360,-0.402451
18.0229,-0.236500,0.294032,-0.400769,-0.280217,0.290229,-0.187308,-0.831314,1.950655,-0.295399,-0.170373,-0.175913,0.178846,-0.642250,0.124526,0.140608,-0.684706,1.049731,-0.441387
18.0563,-0.142132,0.344698,-0.311358,-0.314329,0.295824,-0.169709,-0.901878,1.899340,-0.319012,-0.200435,-0.178413,0.162896,-0.668959,0.097768,0.189467,-0.558304,0.993493,-0.476401
18.0897,-0.058567,0.385462,-0.236857,-0.344908,0.293573,-0.187632,-0.949094,1.784788,-0.316521,-0.230201,-0.191959,0.159076,-0.700225,0.066967,0.220583,-0.445647,0.937641,-0.497096
18.1230,0.013560,0.421072,-0.162417,-0.377341,0.285459,-0.200919,-0.985445,1.620548,-0.291412,-0.261266,-0.207022,0.164014,-0.730401,0.039895,0.249868,-0.342445,0.871672,-0.502895
18.1564,0.070721,0.447903,-0.103374,-0.402768,0.281683,-0.242448,-0.990264,1.403768,-0.254248,-0.292976,-0.226771,0.186593,-0.760971,0.006593,0.281871,-0.245359,0.793178,-0.507141
18.1898,0.113786,0.463419,-0.044971,-0.418988,0.256728,-0.311803,-0.965902,1.123196,-0.188812,-0.327471,-0.246965,0.187739,-0.777864,-0.029810,0.310089,-0.165304,0.708339,-0.499417
18.2232,0.142478,0.472387,0.004558,-0.428762,0.219090,-0.404571,-0.915067,0.797837,-0.103538,-0.357577,-0.266281,0.187679,-0.794987,-0.062508,0.340984,-0.101318,0.625695,-0.482770
18.2566,0.161231,0.478130,0.043083,-0.430429,0.181384,-0.467606,-0.848947,0.470688,-0.007611,-0.380242,-0.278537,0.183445,-0.808997,-0.086453,0.378041,-0.055429,0.566454,-0.469635
18.2899,0.184743,0.473807,0.069594,-0.429661,0.158038,-0.472135,-0.735086,0.154905,0.089288,-0.392173,-0.281252,0.180850,-0.815288,-0.108166,0.394828,-0.028710,0.558337,-0.467228
18.3233,0.187340,0.463431,0.078284,-0.423819,0.146744,-0.445613,-0.726587,0.131599,0.110197,-0.393889,-0.288938,0.172556,-0.822236,-0.133034,0.396290,-0.042429,0.616977,-0.474469
18.3567,0.196391,0.438313,0.080200,-0.409855,0.149763,-0.429065,-0.680343,0.134436,0.091449,-0.373969,-0.291573,0.165814,-0.819692,-0.166665,0.383112,-0.044731,0.696101,-0.465509
18.3901,0.201578,0.399460,0.076039,-0.393411,0.140093,-0.437984,-0.623154,0.149508,0.085698,-0.330966,-0.296295,0.157325,-0.808192,-0.224121,0.358947,-0.049404,0.804535,-0.427634
18.4234,0.205644,0.338986,0.054012,-0.365188,0.132610,-0.449379,-0.519403,0.173294,0.049636,-0.257665,-0.306178,0.148930,-0.779742,-0.298577,0.301635,-0.072791,0.975346,-0.360805
18.4568,0.186650,0.284903,0.010387,-0.339458,0.119201,-0.458284,-0.420742,0.206955,-0.019909,-0.177969,-0.323432,0.144019,-0.744430,-0.353174,0.229642,-0.158560,1.207613,-0.279923
18.4902,0.148596,0.223334,-0.039958,-0.320020,0.093322,-0.485559,-0.327815,0.236204,-0.096365,-0.098091,-0.351698,0.147484,-0.703734,-0.381319,0.129076,-0.303573,1.465369,-0.201626
18.5236,0.068950,0.189594,-0.092017,-0.304429,0.069997,-0.504697,-0.253921,0.161043,-0.094471,-0.061509,-0.356639,0.137896,-0.642864,-0.331332,0.060201,-0.507583,1.683744,-0.177706
18.5569,-0.020023,0.193172,-0.155986,-0.313404,0.069902,-0.486723,-0.167946,0.022196,-0.053258,-0.024505,-0.329889,0.114728,-0.593907,-0.243467,0.043361,-0.683379,1.809206,-0.178464
18.5903,-0.108779,0.190046,-0.233485,-0.327180,0.069778,-0.479597,-0.110557,0.000012,-0.067955,0.040259,-0.316116,0.089143,-0.556784,-0.182572,0.019055,-0.806244,1.869668,-0.170979
18.6237,-0.193999,0.165434,-0.301707,-0.345938,0.055170,-0.492112,-0.053244,0.000597,-0.093046,0.103899,-0.321093,0.074268,-0.519187,-0.162307,-0.015590,-0.910920,1.884568,-0.169612
18.6571,-0.280998,0.143587,-0.356983,-0.364782,0.045683,-0.487814,-0.008994,0.016125,-0.122255,0.167753,-0.314633,0.051822,-0.488261,-0.128381,-0.044231,-0.981691,1.833277,-0.186111
18.6904,-0.362042,0.122904,-0.409674,-0.386649,0.047488,-0.471965,0.021415,0.062060,-0.165633,0.225611,-0.300364,0.038839,-0.461586,-0.091521,-0.068387,-1.016030,1.721113,-0.194652
18.7238,-0.430842,0.096230,-0.453626,-0.415721,0.042545,-0.455808,0.037613,0.139471,-0.212508,0.273229,-0.293797,0.034078,-0.444796,-0.069961,-0.100898,-1.021738,1.560771,-0.195974
18.7572,-0.498725,0.076034,-0.496436,-0.443598,0.042583,-0.440192,0.022382,0.244706,-0.285041,0.300185,-0.287011,0.039949,-0.432560,-0.048387,-0.117175,-1.015217,1.357276,-0.175726
18.7906,-0.561224,0.058045,-0.515027,-0.471097,0.038028,-0.420993,-0.000248,0.333772,-0.339455,0.310730,-0.282213,0.040728,-0.426759,-0.030213,-0.099628,-0.992327,1.109324,-0.138492
18.8239,-0.608942,0.046421,-0.509694,-0.502731,0.033556,-0.422575,0.002271,0.365203,-0.363626,0.304175,-0.287452,0.043146,-0.427256,-0.009441,-0.073736,-0.956653,0.836824,-0.095500
18.8573,-0.643916,0.044471,-0.512567,-0.528733,0.036443,-0.408773,0.015196,0.379362,-0.387707,0.281499,-0.289719,0.056354,-0.428720,0.026175,-0.040387,-0.904242,0.579221,-0.048255
18.8907,-0.658178,0.041144,-0.509758,-0.547961,0.031917,-0.403477,0.027179,0.437863,-0.427257,0.260261,-0.306964,0.071132,-0.432604,0.043864,-0.057424,-0.923879,0.551451,-0.083715
18.9241,-0.658645,0.044091,-0.507327,-0.559646,0.030519,-0.388575,0.030914,0.512646,-0.459848,0.231681,-0.322816,0.081931,-0.437104,0.059605,-0.086008,-0.932956,0.605514,-0.092526
18.9574,-0.643748,0.046801,-0.506233,-0.559495,0.038790,-0.360005,0.036919,0.609679,-0.484559,0.199324,-0.325341,0.086341,-0.438680,0.082954,-0.137651,-0.923879,0.699458,-0.121994
18.9908,-0.605745,0.052506,-0.504682,-0.543937,0.066155,-0.347838,0.049200,0.731592,-0.490444,0.162230,-0.321789,0.080127,-0.437517,0.092886,-0.165766,-0.927909,0.820009,-0.134168
19.0242,-0.547421,0.064770,-0.498916,-0.512133,0.122011,-0.346369,0.047166,0.894271,-0.445289,0.121761,-0.312225,0.057367,-0.437119,0.092050,-0.137836,-0.926320,0.951594,-0.185107
19.0576,-0.453701,0.090905,-0.497620,-0.419875,0.199907,-0.280205,-0.036763,1.190016,-0.369242,0.078583,-0.242646,-0.017607,-0.429017,0.135213,-0.089299,-0.866198,1.040639,-0.260564
19.0909,-0.417115,0.136346,-0.505640,-0.336854,0.273576,-0.224584,-0.254821,1.528567,-0.284759,0.011777,-0.187706,-0.063047,-0.457247,0.171933,-0.028078,-0.839172,1.033990,-0.280930
19.1243,-0.363153,0.189978,-0.501604,-0.303311,0.351006,-0.180882,-0.439017,1.766156,-0.244723,-0.047611,-0.155634,-0.059917,-0.509169,0.193628,0.040508,-0.797222,1.021366,-0.316980
19.1577,-0.304282,0.243709,-0.479836,-0.283630,0.392177,-0.159016,-0.608535,1.913997,-0.305792,-0.104273,-0.147963,-0.026977,-0.569943,0.204987,0.096434,-0.749064,1.001243,-0.351204
19.1911,-0.228627,0.297576,-0.440411,-0.273602,0.392141,-0.147526,-0.745583,1.977522,-0.319821,-0.159346,-0.157351,0.005902,-0.610494,0.203537,0.138779,-0.683832,0.986618,-0.382001
19.2244,-0.139633,0.333147,-0.372266,-0.283846,0.366066,-0.160233,-0.845036,1.961659,-0.319103,-0.196119,-0.172277,0.005212,-0.662300,0.180780,0.170114,-0.602574,0.967974,-0.414845
19.2578,-0.051224,0.363387,-0.303375,-0.305187,0.333539,-0.176153,-0.909961,1.881102,-0.317523,-0.229797,-0.195111,0.019410,-0.706774,0.146016,0.196247,-0.511325,0.941845,-0.448180
19.2912,0.026449,0.388931,-0.248027,-0.324986,0.310755,-0.199624,-0.950372,1.749899,-0.309075,-0.254378,-0.218667,0.027846,-0.757314,0.111090,0.223226,-0.422988,0.910657,-0.471382
19.3246,0.096837,0.410212,-0.179473,-0.345083,0.297033,-0.225898,-0.960262,1.568177,-0.293311,-0.259587,-0.233855,0.009608,-0.825164,0.077669,0.250658,-0.332046,0.865987,-0.487685
19.3580,0.152128,0.435395,-0.136115,-0.358763,0.301094,-0.288035,-0.941413,1.335648,-0.256061,-0.292498,-0.253642,0.049216,-0.852301,0.050408,0.281027,-0.234542,0.787767,-0.489920
19.3913,0.193266,0.447057,-0.095679,-0.358683,0.290298,-0.399969,-0.870409,1.034125,-0.210958,-0.309086,-0.282494,0.065684,-0.877674,0.009715,0.308437,-0.135174,0.696251,-0.485150
19.4247,0.209626,0.450768,-0.047975,-0.358846,0.254760,-0.530581,-0.796695,0.702918,-0.147496,-0.320093,-0.295995,0.058205,-0.909503,-0.028598,0.343315,-0.068409,0.616569,-0.473614
19.4581,0.210167,0.474926,-0.035749,-0.349537,0.229531,-0.590950,-0.878674,0.692249,-0.204491,-0.321366,-0.301616,0.051886,-0.924130,-0.045876,0.378615,-0.050442,0.657073,-0.514726
19.4915,0.213838,0.448044,0.006776,-0.340860,0.179828,-0.587530,-0.688941,0.280502,-0.046727,-0.317168,-0.302160,0.042303,-0.944113,-0.086407,0.388655,-0.014245,0.619669,-0.488510
19.5248,0.202986,0.433399,0.017611,-0.333352,0.185991,-0.539993,-0.651397,0.275728,-0.026772,-0.300011,-0.300020,0.037069,-0.945412,-0.110983,0.387798,-0.008482,0.679462,-0.491675
19.5582,0.177479,0.426576,0.018876,-0.332547,0.183724,-0.533065,-0.645479,0.306473,-0.053490,-0.277914,-0.303041,0.032296,-0.939121,-0.140892,0.395080,-0.015786,0.756514,-0.470206
19.5916,0.153313,0.406639,0.012732,-0.331111,0.189922,-0.534520,-0.621097,0.369551,-0.066712,-0.236591,-0.297603,0.025985,-0.917455,-0.183532,0.385598,-0.029945,0.876451,-0.393871
