time,L_arm_shoulder_pitch_joint,L_arm_shoulder_roll_joint,L_arm_shoulder_yaw_joint,L_arm_elbow_joint,L_leg_hip_yaw_joint,L_leg_hip_roll_joint,L_leg_hip_pitch_joint,L_leg_knee_joint,L_leg_ankle_joint,R_arm_shoulder_pitch_joint,R_arm_shoulder_roll_joint,R_arm_shoulder_yaw_joint,R_arm_elbow_joint,R_leg_hip_yaw_joint,R_leg_hip_roll_joint,R_leg_hip_pitch_joint,R_leg_knee_joint,R_leg_ankle_joint
12.2823,-0.125647,0.645411,-0.355257,-1.800000,0.184298,-0.025073,-0.717082,1.006787,-0.239970,-0.284817,-0.514870,0.522793,-1.442081,-0.134913,-0.119963,-0.948255,0.816366,-0.074594
12.3156,-0.141265,0.656217,-0.366147,-1.800000,0.209121,-0.038222,-0.738161,1.103758,-0.261424,-0.214554,-0.529438,0.499573,-1.442730,-0.123770,-0.146529,-0.966211,0.878344,-0.106798
12.3490,-0.143622,0.662191,-0.383677,-1.800000,0.253389,-0.016912,-0.756925,1.210163,-0.266631,-0.134211,-0.531767,0.465712,-1.446493,-0.079284,-0.149504,-0.981720,0.978630,-0.135018
12.3824,-0.128778,0.668317,-0.404233,-1.800000,0.306311,0.007074,-0.779630,1.322364,-0.261386,-0.055582,-0.525131,0.433957,-1.448256,-0.031158,-0.135196,-0.987373,1.075553,-0.176602
12.4158,-0.108440,0.676371,-0.428759,-1.800000,0.366642,0.026559,-0.800382,1.421218,-0.257538,0.017772,-0.512132,0.411161,-1.448722,0.014425,-0.100654,-0.960574,1.131566,-0.226989
12.4492,-0.090292,0.680548,-0.474744,-1.799802,0.443177,0.050930,-0.777854,1.460160,-0.259079,0.086801,-0.492271,0.402580,-1.442226,0.071871,-0.067074,-0.881708,1.117915,-0.252424
12.4825,-0.075585,0.694952,-0.495358,-1.793692,0.519782,0.053480,-0.756247,1.467702,-0.264230,0.109372,-0.465390,0.422706,-1.418329,0.128141,-0.038850,-0.828721,1.081501,-0.236473
12.5159,-0.052774,0.717945,-0.490386,-1.799962,0.587210,0.032288,-0.721711,1.452443,-0.286147,0.123710,-0.436712,0.443829,-1.396884,0.171644,-0.016232,-0.786237,1.040852,-0.223728
12.5493,-0.044925,0.730946,-0.487833,-1.800000,0.616361,-0.000002,-0.683652,1.427414,-0.315883,0.126518,-0.426498,0.469259,-1.382816,0.190961,0.001434,-0.757356,0.996062,-0.208415
12.5827,-0.057781,0.724719,-0.497024,-1.800000,0.572131,-0.000296,-0.662650,1.425920,-0.325534,0.117920,-0.436692,0.483998,-1.374628,0.186027,-0.002280,-0.747792,0.950407,-0.185032
12.6160,-0.068311,0.735018,-0.506242,-1.800000,0.571439,0.005169,-0.646232,1.479343,-0.335316,0.107858,-0.444655,0.498332,-1.372780,0.196868,-0.001446,-0.739356,0.925850,-0.173441
12.6494,-0.078498,0.760175,-0.518690,-1.800000,0.594880,0.031530,-0.626344,1.563290,-0.362689,0.097892,-0.440345,0.511617,-1.374005,0.216798,0.008645,-0.727513,0.911638,-0.172879
12.6828,-0.095559,0.784346,-0.532812,-1.800000,0.619432,0.060069,-0.609550,1.642955,-0.370912,0.080078,-0.430427,0.518277,-1.371611,0.238486,0.018459,-0.721839,0.886254,-0.155766
12.7162,-0.120980,0.793794,-0.545393,-1.800000,0.617243,0.068973,-0.585852,1.691756,-0.353587,0.059088,-0.427672,0.508752,-1.370695,0.242653,0.018078,-0.726744,0.858617,-0.137116
12.7495,-0.136750,0.809620,-0.557003,-1.800000,0.640940,0.073706,-0.538071,1.692054,-0.343138,0.048233,-0.416844,0.493527,-1.373586,0.250207,0.021343,-0.728888,0.844782,-0.133806
12.7829,-0.149668,0.811463,-0.568722,-1.800000,0.657212,0.065208,-0.466492,1.629189,-0.323227,0.050172,-0.395721,0.468692,-1.381691,0.247859,0.026658,-0.730003,0.835235,-0.129770
12.8163,-0.165800,0.797839,-0.580792,-1.800000,0.644755,0.032523,-0.381891,1.519147,-0.283836,0.055427,-0.384980,0.440858,-1.396734,0.226817,0.019180,-0.735261,0.827182,-0.129322
12.8497,-0.175352,0.786026,-0.590027,-1.800000,0.669730,-0.010696,-0.275465,1.381048,-0.297229,0.067292,-0.367735,0.402573,-1.415093,0.210870,0.019576,-0.730398,0.817953,-0.131419
12.8830,-0.178768,0.782633,-0.590979,-1.800000,0.717798,-0.066404,-0.154850,1.229093,-0.386345,0.077396,-0.348756,0.367653,-1.436813,0.195353,0.023550,-0.732777,0.813057,-0.132344
12.9164,-0.166888,0.808429,-0.592671,-1.799993,0.793193,-0.124209,-0.108340,1.164073,-0.530867,0.083869,-0.322298,0.345471,-1.455813,0.184947,0.055510,-0.778029,0.849205,-0.144148
12.9498,-0.163684,0.816827,-0.592855,-1.799998,0.890832,-0.231814,-0.028873,1.064780,-0.644592,0.086565,-0.297734,0.317050,-1.476979,0.161024,0.074583,-0.821571,0.870301,-0.150845
12.9832,-0.202882,0.724466,-0.585246,-1.800000,0.883858,-0.369651,0.213538,0.711187,-0.607384,0.082157,-0.316097,0.270025,-1.528451,0.090364,0.022161,-0.822755,0.779001,-0.109508
13.0165,-0.210585,0.679766,-0.581281,-1.787368,0.817259,-0.407740,0.268562,0.560536,-0.587201,0.085959,-0.319687,0.251905,-1.560390,0.044723,0.012773,-0.825120,0.717133,-0.111634
13.0499,-0.218129,0.646768,-0.579106,-1.763070,0.742930,-0.430224,0.241441,0.510718,-0.580013,0.089524,-0.316815,0.236520,-1.585769,0.009434,0.018483,-0.832783,0.653445,-0.113208
